text,label
"Nopea toimitus, kaikki tilaamani tuotteet olivat lähetyksessä niinkuin pitikin.",1
Selvä virhe!,0
Yritin palauttaa mutta mitään ei ole kuulunut palautus kyllä kelpasi.,0
toimii hyvin ja ajallaan,1
"Sunnuntaina tilattu pikakuljetus, jonka luvattu olevan perillä noin 2 päivän päästä. Nyt on perjantai eikä paketti ole vieläkään perillä.",0
Edullinen hinta ja todella nopea toimitus,1
Tilaus tehty 3.12 ja ei vieläkään tullut.,0
"Erittäin nopea toimitus. Tuote se, mitä tilasin. Voin suositella.",1
Huolestuttavan huonosti hoidetut tietosuojakäynnöt!,0
Nopea toimitus,1
Viiko on kulunut tuotteesta ei tietoakaan.t. Reino,0
Tosi huonosti pärjäsitte. En ole saanut tuotetta. Vaikka se on maksettu.Huonoa palvelua. En ikinä enää tilaa kodin1 yhtään mitään?RAUKKAMAISTA?,0
"Kaikki toimi hyvin ja helposti. Ja tärkein asia oli, että kukkien saaja oli tosi tyytyväinen, joka teki oman mielenkin hyväksi. Kukkien saaja kehui kimppua tosi kauniiksi.",1
"Tilausta ei voinut muuttaa saman tunnin sisällä. Tuotteet isossa laatikossa ilman suojaa ja lähetyslistaa. Palautusohjeet netissä , ei suomeksi. Omalla kustannuksella palautus tosi kallis. Tuoteluettelossa sanottu vastaavuus ei pitänyt paikkaansa, koska tuotteet eivät sopineet.Oma kokemukseni",0
Positiivinen yllätys. Löysin etsimäni katalysaattorin nettirenggasmyyjältä. Tuote sopi autooni ja hinta oli edullisin etsimistäni. Plussana tuote toimitettiin kotiin samaan hintaan Saksasta. Osa toimittajista ei toimita pakoputkea koon vuoksi.,1
Tilauksesi on nyt pakattu ja se lähetetään varastostamme tänään.Tilaukseen ei voida enää tehdä muutoksia.Toimitusaika on normaalisti 2-4 päivää.Olen odottanut 12 päivää nyt !? 🤔,0
Toimitusajaksi ilmoitettiin 10-15 päivää ja toimitus on myöhästymässä ainakin neljä viikkoa viimeisimmän viestin mukaan.,0
"En ole tyytyväinen. Näyttää kuvissa hienolta, mutta huonompilaatuista kamaa kuin Ikeassa. Sänky oli ihan järkky-vaikea kasata, ruokapöydän terästuolit ovat niin epämukavat, että niissä on kurja istua, kaiken lisäksi suuri pakettini toimitettiin siitä etukäteen minulle kertomatta (perjantaina klo 11) ja kun en silloin ollut kotona se vietiin lähimpään Citymarkettiin josta jouduin sen itse hakea.",0
"Tilauksessa on kestänyt todella pitkään, vaikka alunperin toimitusajat oli arvioitu nopeiksi, ja vasta yksi tuote on saapunut perille. Loppujen toimituspäivä on nyt viikon ajan hilautunut päivä kerrallaan eteenpäin eikä vieläkään ole mitään tietoa, milloin saan tuotteet.",0
Puhelimen panssarilasin liimareunat eivät pysy kiinni puhelimessa.,0
"Toimitus ja hinnat ovat olleet kohdillaan siihen nähden, että tuotteet ovat aina olleet todella hyvälaatuisia ja kestäviä verrattuna kilpaileviin kauppoihin. Olen aina ollut tyytyväinen tilaukseeni :)",1
Erittäin nopeaa ja sujuvaa verkkokauppaa. Lauantaina illalla tilattu kone oli seuraavana tiistaina käyttövalmiina perillä. Tuotteessa hinta-laatusuhde erittäin hyvin kohdallaan. Suosittelen lämpimästi!,1
"Helppo asioida, nopea toimitus. Ei puutteita.",1
toimitusa aikataulu on surkea,0
Ostin poran ja maksoinkortilla. Onniteltiin ostoksesta ja kerrottiin mitä tapahtuu seuraavaksi. Sitten tuli seuraavaksi ilmoitus että tuote onkin loppu ja uutta tulee joskus. Ei sanottu että edes milloin...En osta enää tuolta enkä suosittele muille. Esa A,0
"Ei mitään tilausvahvistusta,ei seurantatunnusta,asiakaspalvelu hidasta,toimitus hidasta",0
"Useita kymmeniä tilauksia vuosien varrella ja aina nopea postitus, sekä hyvä asiakaspalvelu. Ilmaiset postikulut myös erittäin jees. Jos jostain pitää nipottaa, niin hintataso ei ole aina sieltä halvimmasta päästä.",1
Erittäin nopea toimitusLaadukkaat tuotteetOikea hinta,1
"Nopea toimitus ja matto yhtä mainio kuin ostamani edellinen,ryhdikäs ja ylellisen tuntuinen:).",1
Kuvien laatu oli tosi huono kun vertaan aikaisempiin Ifolorissa tekemiini kirjoihin.Todelaa harmillista sillä muuten oli kiva ohjelma tehdä kirjaa.,0
Nopea toimitus ja luvatun mukainen tuote,1
"Ensimmäisestä yhteydenotosta valmiiseen tuotteseen ja toimitukseen on ollut täysin mutkaton. Erittäin asiallinen, ystävällinen ja osaava palvelu. Suosittelen!",1
"Täsmälliset toimitukset ja mainio asiakaspalvelu. Kahden vaihtuvan osoitteeni kanssa tosin on ollut häikkää, linssit ovat ilmestyneet välillä vähän minne milloinkin, mutta se ei ole onneksi ollut minulle sen suurempi ongelma. Kerran oli ongelmia kyseisen asian takia, ja sekin saatiin setvittyä aivan erinomaisen, joustavan ja asiakkaan parasta vilpittömästi ajattelevan asiakaspalvelun avulla! Suuret kiitokset siitä!",1
Hyvää ja nopeaa toimintaa.,1
"Jos tilauksessa ei kerrota, etten voi tilata toimitusta uuteen kotiini,vaan järjestelmä on muuttanut väestörekisteriin mukaisen toim.osoitteen, enkä saa yli kahden viikon aikana kuuteen uudelleen lähettämääni sähköpostiin (jossa kysyn miten saan toimitusosoitteen muutettua) kuin kaksi töykeää vastausta, ilman oikeaa vastausta, en voi olla kuin todella pettynyt kodin1-asiakas""palveluun"". Seuraava sohva tulee todellakin muualta.",0
Nopeaa ja hyvää palvelua,1
Helppo tilata. Nopea toimitus ja customointi plussaa.,1
"Menetin suuren osan palkkiostani, koska kulukorvauksista oli ohjeistettu väärin. Teksti on nyt korjattu nettisivuille, mutta se ei auta enää minun menetettyjä eurojani. Asiakaspalvelu oli erittäin nihkeää kun yritin selvittää tapausta, ja vastausten saaminen kesti kauan.",0
"Tuli väärät linssit, tilasin vihreät ja ruskeat, tuli siniset ja vihreät. Lisäksi tuli vahvuuksilla +3.00, vaikka tilaus +3.50. Tuli siis noin vuoden vanha tilaus. Lisäksi paketti saapui vaurioituneena.",0
"Ostaminen oli helppoa ja sen jälkeen minut pidettiin hyvin ajantasalla toimitukseni etenemisestä. Valitettavasti tilaamassani tuotteessa oli pieni kauneusvirhe josta olisin voinut reklamoida. Olisin voinut toki vaihtaa tai palauttaa tuotteen mutta en siihen  laiskana ryhtynyt. Pakkauksessa taisi olla jopa valmiit osoitetarrat palautusta varten. Pidin tuotteen ja se toimi juuri kuten pitäkiin, hyvä näin!",1
Hyvä tilausvaikoima.Lähetys tuli nopeasti ja moitteettomasti.Hyvä palvelu voin suositella!,1
"Toimitusaika on pitkähkö, mutta muuten palvelu on hyvää ja tietoa tilauksesta ja toimituksen etenemisestä saa kiitettävästi",1
Toimii hyvin 👍,1
"Tilausta tehdessäni ja maksettuani tilauksen, teidän ilmoittama toimituspäivä ei pitänyt paikkaansa. Tilaus tilattiin "" pikana"" DHL:kautta ja siitä maksoin 4 euroa lisähintaa. Tilauksen tekemisen perustana oli teidän (Mister auto) ilmoittama toimituspäivämäärä. Tilaus toimitettiin 18.06. 2015 sijasta 22.06.2015. Tästä seurasi että aiottu lomamatka peruuntui, koska tilaus tuli myöhässä.Katson Misterauton toimineen epärehellisesti ja siitä johtopäätöksenä totean, että en tule koskaan enää tilaamaan kyseisestä mitään, koska on olemassa rehellisiäkin nettikauppoja.",0
Lainan lopetus ei toimi ollenkaan ilmoitettu maksettu kuukauden päästä lasku koroista soitettu että miten nollasta eurosta voi tulla korkoa no kyllä se nyt pitää maksaa ja ei täältä löydy sinun ilmoitusta. No katsotaan tipahtaako uusi lasku nyt sitten t!asen nollasta eurosta korkoa useita kymppejä kannattavaa liiketoimintaa. En suosittele,0
"Ostaminen helppoa ja sujuvaa. Hyvä määräaikaistilaus, sopii esim. lahjaksi.Ehkä lehden ensimmäisen numeron tuleminen asiakkaalle olisi ollut hyvä.",1
"Tuote oli se mitä odotinkin, nyt ainakin tämän 2kk toiminut moitteetta.",1
Tuotteet tuli nopeasti ja sain oikeat tuotteet.,1
"Nopea palvelu ja tiedät koko ajan missä mennään, runsas valikoima. Edullista.",1
"Isoäitini halusi ostaa minulle lentoliput hollantiin, mutta maksuvaiheessa kun visa-kortin nrot oli lisätty sivustonne pyysi vielä vahvistusta verkkopankkitunnuksilla. Yleensähän tämä ei olisi ongelma, mutta isoäitini on jo yli 80 eikä hän koskaan ole käyttänyt internetiä joten ei hänellä verkkopankkitunnuksia ole. Emme siis saanet hänen kanssaan lipun tilattua, vaan minun piti äitini kortilla se maksaa ja sitten maksaa se hänelle jälkeenpäin. Kuitenkin mielestäni ei ole oikeudenmukaista että tarvitsisi verkkopankkitunnuksia lentolippujen ostamiseen kun jo luottokorteillakin on omat turvajärjestelyt. Voisi keksiä toisenlaisen tavan sitten tunnistautua. Muuten oli kylla halvat suorat lipun joten sen suhteen ei moitittavaa :)",0
"Ostosten teko sujui jouhevasti. Löysin sen, mitä etsinkin.",1
pankkiin näkyville tulevat e-laskut olisi hyvä juttu ei tarviisi etsiä satojen sähköpostien seasta tai mennä sekaisin lasku nipuissa jotta mitä on jo maksanut,0
"Ensimmäinen matkani, jonka ihan itse varasin netistä. Kaikki sujui moitteettomasti.",1
"Olen aktiivinen asiakas verkkokaupassanne ja olen erittäin tyytyväinen tuotevalikoimaan, joka on täydentynyt koko ajan.Olen löytänyt sieltä omat merkkituotteeni usein jopa tarjoushinnalla.Tilaaminen on vaivatonta ja toimitus nopeaa.",1
"Renkaiden toimitus Suomessa ei toiminut. Kuljetus Suomeen todennäköisesti onnistui kohtuullisessa ajassa, mutta sitten homma ei pelittänyt ( tiedossa, että olivat jo rahtiasemalla) + että tilaamani 4 rengasta saapuivat kahdessa eri erässä n. viikon välillä.Lopulta monen puhelinsoiton jälkeen noudin ne itse em. rahtiasemalta Pirkkalasta kuin että olisin odottanut lisäpäiviä kotiinkuljetukselle.Jouduin myös siirtämään aikaa rengasliikkeeseen, minne renkaiden asennus oli varattu.Mietin kovasti tilaanko vielä tulevaisuudessa renkaita tällä tavoin. Tilaamaani renkaisiin olen kyllä tyytyväinen.",0
Iso osa tilauksesta ei tullutkaan...,0
Tuotteet tulivat nopeasti mutta L’Occitane suihkuöljyn pakkauksen etiketti oli hankautunut pilalle enkä ilkeä antaa joululahjaksi vaikka olin sen takia tilannut :(,1
"Nopea toimitus,oikeat tuotteet ja ystävällinen asiakaspalvelu. Rehellisesti sanottuna aluksi hermostutti hieman tilata, mutta oli loppujen lopuksi ""worth it"". Suosittelen ja tulen tilamaan jatkossakin",1
Nopea ja hyvät kaupat.,1
Tilasin Aku ankan 9.5.2020. Lehdestä ei ole kuulunut mitään. Kannattaa varmaan perua tilaus. Lupaus oli 2-3 viikkoa.,0
Miten kiellitaidoton voi asioida kanssanne ?Peruutusturvvamaksusta huolimatta asian on tehty täysin mahdottpmaksi,0
Nopea toimitus. Kilpailukykyinen hinta.,1
"Halvimmat liput mitä löytyi. Varauksen sain tehtyä hyvin ja flightfinder lähetti heti vahvistuksen matkasta. Yksi tähti lähti pois, sillä sivusto sanoi 48 tunnin sisällä lähettävänsä matkustusasiakirjat (lentoyhtiön varauskoodin), mutta tässä aikaikkunassa sitä ei tullut. Lähetin 48 tunnin ajanjakson jälkeen klo 20.30 illalla viestin asiakaspalveluun varauskoodin puuttumisesta. 5 minuuttia myöhemmin tiedot ilmestyivät sähköpostiin (koodi toimi myös lentoyhtiön sivuilla eli oikea oli). Nopea asiakaspalvelu ja kaikki toimi (lopulta) hyvin.",1
"1 kuihtunut ruusu, pieni kimppu vaikka tilattu keskikokoinen.Saatu 10e hyvitys jälkikäteen.Ikävää, että kukkakauppias laittaa kuihtuneet kukat tilattuihin kimppuohin mukaan kun tilaaja ei näe lopputulosta. Juhlaansa viettävä näkee..",0
Nopea palvelu.,1
"Kirjekuoren kokoisesta palautuksesta veloitettu 7,90€!",0
Gaborin kengät tulisi ilmoittaa niiden alkuperäisillä kokonumeroilla eikä muunneltuina,0
Tilaus vastaanotettu 13-kesäkuuta ja tilaus noudettavissa postista 24-kesäkuuta. Ei pitänyt paikkaansa tilauksen toimitusaika! Kaiken lisäksi renkaat tuli päivää myöhemmin postin kautta ja vanteet päivää aikaisemmin kotiinkuljetuksena???,0
Ei hyvä kun maksamisen jälkeen tavaraa saa odottaa reilun viikon.,0
Huono asiakaspalvelu,0
Kukan tai ruukun väriä ei voinut valita joten toimitetun kukan väri oli sellainen joka ei miellyttänyt.,0
"Toimii niin pitääkin, mutta vielä  kun olisi apps, niin 5 tähteä.",1
Tilasin ingivääri ruusunjuuri MUTTAsain ingivääri gurkumaa en tyytyväinen,0
"Tuotteet ok, varaudu pitkään toimitusaikaan. Varasto Ruotsissa.",1
"Tilasin 11 päivää sitten piilolinssit jotka eivät vieläkään ole saapuneet. Tilauksessa luki 3-5 päivää ja tällä hetkellä kukaan ei osaa sanoa missä linssit ovat, ei posti eivätkä asiakaspalvelijat lensonilla. Tilasin ne alunperin syntymäpäivälahjaksi, johon ne olisivat vielä sopineet jos olisivat tulleet enintään 5 päivässä, no eipä tulleet. Olisivat sitten sopineet myös joululahjaksi jos olisivat viimeistään tänään tullut, ennenkuin lähden joulunviettoon, mutta eipä näy eikä kuulu, eli ei, en voi sanoa olevani tyytyväinen lensoniin. Sitten jää nähtäväksi jos linssit ikinä saapuvat, että onko niistä itse linsseistä mihinkään. Lopputulos: Lensonilta en enää tilaa.",0
"Todella huono palvelu. Odotin 2kk oma sänkyy, ja sängystä on tullut vaan muutama osa. Sänky on kadonnut jossain Ruotsin puolella. Ja hyvityksenä sain vain -150€, ja sänkyy saapuu uudella turnauksella vasta Marraskuussa. Sänky nyt odotetaan, mutta ei tullaan enää ikinä tilanaan mitä Kodin1!",0
3-4 viikkoa toimitusaika.Ulkomailta tulee tavara alle viikossa.,0
Runsaudenpula oli ainut miinus.Suodattimet kannattaa ottaa käyttöön.Olen tyytyväinen. Finnair rules!,1
Kaikki tapahtui todella helposti👍,1
"Sohva kadunvarsitoimituksena on hankala yksinelävälle, varsinkin kun sohva pitäisi kuljettaa kerrostalossa 3. kerrokseen ilman hissiä. Kuvittelin että lisämaksusta myös kotiinkuljetus olisi onnistunut, mutta ei. Kodin 1:stä vastattiin, että voin kysyä asiaa kuljetusfirmalta, mutta ei annettu tarkempia yhteystietoja. Kuljetusfirma vastasi, että heidän sääntöjensä mukaan kotiinkuljetus on vain 30 kg asti (tuon verran jaksaa kantaa itsekin). Jos olisin tämän tiennyt, en olisi tilannut sohvaa Kodin 1:stä vaan firmasta, jossa on kotiinkuljetus. Uskoisin etten ole ainoa yksinelävä pk-seudulle, jolle kotiinkuljetus olisi ehdoton. Kuljetuspäivää jouduttiin säätämään eri syistä, mutta myös siksi, että tarvitsin myös kantajan avukseni. Lopulta sohva saapui sovittuna päivänä tuntia ilmoitettua aikaisemmin, onneksi se oli tässä tapauksessa ok. Sohvan kokoamisohjeet ovat  epäselvät eivätkä osittain pidä paikkaansa, osa rei’istä ei ole kohdalleen ja ohjeen kuvassa on eri  jalat jne. Kokonaiskokemus ei ole mairitteleva. Edellämainituista syistä en enää tilaa Kodin 1:stä.",0
"Tilasin normaali korttituotteen valokuvasta. Kortin materiaali oli heikohko, tuli vähän halpa mielikuva ja hetken jo ajattelin, että pitääkö joulukortit tilata uudestaan toiselta toimittajalta. En tiedä olisiko paljon eronnut, jos olisin  kotiprintterillä pistellyt valokuvapaperille tulostaen. Näin tällä kertaa.",0
"Tilasin Tom Tom Riderin. Toimitus viivästyi 2 viikolla luvatusta ! Asennuksen yhteydessä todettiin, että pyörään asennettavassa navin telineessä on vikaa. Akusta tulee virta liittimeen, mutta ei kulkeudu naviin telineessä. Eli teline on viallinen. Asiakaspalvelu ohjaa ostajan lataamaan kuvat s.postiin ja laittamaan sen asiakaspalveluun. Olen lähdössä viikon päästä Eurooppaan ja viikko sitten laitoin postia kyseisen pyynnön mukaisesti. Viikkoon ei ole kuulunut mitään. Olen soittanut ja asiaa kuulemma käsitellään. Olen täysin varma, että takuu ei tule onnistumaan kahden viikon sisällä, joten minulla on sähkötön navi Euroopan matkalla !  En ikinä tule ostamaan mitään kyseisestä firmasta. Keskustelin asiakaspalvelun kanssa sekä laitoin viestiini selkeästi mikä on tavoiteltava aika hoitaa tämä takuuasia. Täysin ala-arvoista toimintaa takuuasioissa.",0
"Saimme erinomaista palvelua, aikataulut pitivät ja tuote oli juuri sellainen kuin toivoimme.Kiitos!",1
"Edelleenkin hieman hämmästelelen ostokokemustani, sillä harvoin törmää näin ammattimaisiin palveluyrityksiin. Kaikki toimi supertehokkaasti, miellyttävästi ja nopeasti - asiakkaana tunsin, että olimme hyvissä käsissä. Lisäksi tilaamamme tuotteet olivat laadukkaat & tyylikkäät. Suosittelen lämpimästi Flashbayta.",1
Olen erittäin tyytyväinen tilaukseeni 👌,1
"Kiitokset Flashbayn suomenkieliselle henkilökunnalle, mm. Anssille, joka hoiti tilauksemme ripeästi ja osaavasti näytteistä laskuun asti. Yhteydenpito oli aktiivista ja asiakkaasta todella huolehdittiin.",1
Tuote ei vastannut kuvausta.,0
En ole saanut tilaustani.,0
"Alennusprosentit näkyvästi esillä hieman harhaanjohtavasti, mutta hinta selviää vasta ostoskorissa",0
Asiallinen  ja  nopea palvelu,1
Nettikaupanvalokuva ei täsmä siitä mitä se todellisuudessa on.,0
"Ostosten teko helppoa, mutta toimitus todella hidas. En jatkossa tilaa tästä verkkokaupasta.",0
Tavaran toimituksen kesto liian pitkä. Meni 6 arkipäivää ennenkuin  edes posti vastaanotti tuotteen?!,0
Helppoa ja nopeaa,1
Uusi tuote palataan syksyllä !?,1
"Tilasin 7 pr tukisukkia, koot eivät vastanneet normi kokoja. Sukkia ei saa palauttaa ja jos sais, niin itse maksettava palautuskulut.... ööö melko reilua :)",0
Toimitus nopea ja luotettava. Kahden auton renkaat tulivat kahden renkaan paketeissa neljällä eri lähetystunnuksella turvallisesti koti ovelle.,1
Magneetit erittäin heikkolaatuisia.Printit olivat kuluneet rikki kuljetuksessa.,0
Paljon hyvä tuotteita löytyy mutta toimitus kestää tosi kauan. Minulle kirjoitettu 4-6 viikkoa.,1
Tein tilauksen 5.7 ja vasta 14.7 tuli ilmoitus että tavarat pakattu ja lähetetty vaikka tilausta tehdessä oli ilmoitus että toimitusaika 2-6 arkipäivää. Nyt en ehtinyt saamaan niitä reissulle eli piti käydä muualta ostamassa.,0
Hitto miten toimi homma jouhevasti !,1
En edelleenkään ole saanut tilaamaani tuotetta. Olisi pitänyt jouluaatoksi ehtiä perille.,0
"Lähetystä ei ole vieläkkään tullu mulle, että pärjäsitte päin vittua suomen kielellä.",0
